UNIQUE ID,CENSUS YEAR,TRACT,BLOCK GROUP,FIPS ID,TOTAL POPULATION,POPULATION WHITE,POPULATION BLACK,POPULATION ASIAN,POPULATION OTHER,POPULATION AMERICAN INDIAN,POPULATION PACIFIC ISLANDER,POPULATION ONE RACE,POPULATION MULTI RACE,POPULATION 25 OLDER,MEDIAN AGE,MEDIAN HOUSEHOLD INCOME,HIGH SCHOOL MALE,HIGH SCHOOL MORE MALE,COLLEGE 1 YR LESS MALE,COLLEGE 1 YR MORE MALE,ASSOCIATES DEGREE MALE,BACHELORS DEGREE MALE,MASTERS DEGREE MALE,PROFESSIONAL DEGREE MALE,DOCTORAL DEGREE MALE,HIGH SCHOOL FEMALE,HIGH SCHOOL MORE FEMALE,COLLEGE 1 YR LESS FEMALE,COLLEGE 1 YR MORE FEMALE,ASSOCIATES DEGREE FEMALE,BACHELORS DEGREE FEMALE,MASTERS DEGREE FEMALE,PROFESSIONAL DEGREE FEMALE,DOCTORAL DEGREE FEMALE,PERCENT 25 YR OVER HIGH SCHOOL MORE,HOUSING UNITS,OCCUPIED HOUSING UNITS,OWNER OCCUPIED HOUSING,RENTER OCCUPIED HOUSING,PERCENT OWNER OCCUPIED,PERCENT RENTER OCCUPIED,MEDIAN HOUSE VALUE OWNER OCCUPIED,MEDIAN YEAR BUILT,VACANCY RATES
2010220330038023,2010,38.02,3,220330038023,1188,949,199,19,7,0,0,1174,14,950,43.3,45000,0,369,24,0,19,200,55,49,22,19,302,0,142,0,106,51,0,3,95.21%,638,584,558,362,60.65%,39.35%,$302700.00,1982,8.460000000000001%
2010220330038024,2010,38.02,4,220330038024,1222,898,270,11,17,7,0,1203,19,885,33.799999999999997,42074,73,226,12,32,0,179,3,0,0,90,246,16,71,0,49,89,21,0,70.58%,538,464,190,535,26.21%,73.790000000000006%,$132300.00,1976,13.75%
2010220330038025,2010,38.02,5,220330038025,1320,1003,260,24,9,5,0,1301,19,942,35,60673,71,349,0,71,0,122,46,31,79,80,535,11,218,22,284,0,0,0,81.61%,783,695,709,726,49.41%,50.59%,$286200.00,1979,11.24%
2010220330038041,2010,38.04,1,220330038041,2011,1849,81,24,40,2,0,1996,15,1483,44.5,96563,55,629,34,78,32,301,78,89,17,82,696,99,98,56,332,81,30,0,90.71%,907,789,1752,131,93.04%,6.96%,$220000.00,1972,13.01%
2010220330038042,2010,38.04,2,220330038042,1215,886,239,65,5,4,0,1199,16,925,34,73323,17,505,32,215,60,63,101,26,8,50,365,8,84,40,122,90,21,0,91.31%,802,675,483,702,40.76%,59.24%,$157700.00,1984,15.84%
2010220330038043,2010,38.04,3,220330038043,1582,1163,300,70,22,4,0,1559,23,1139,30.4,43646,117,291,0,87,14,116,60,0,14,114,509,28,140,49,71,50,21,150,74.760000000000005%,984,724,440,895,32.96%,67.040000000000006%,$119700.00,1988,26.42%
2010220330038051,2010,38.05,1,220330038051,903,759,86,13,24,1,0,883,20,631,36.5,46534,13,206,0,116,0,15,41,9,25,69,160,21,7,42,39,18,9,24,81.97%,349,349,407,112,78.42%,21.58%,$228400.00,1979,0%
2010220330038052,2010,38.05,2,220330038052,1738,1480,167,34,14,6,1,1702,36,1284,40.700000000000003,50469,105,519,0,128,83,189,44,50,25,150,540,34,135,19,278,25,41,8,80.540000000000006%,904,904,1421,464,75.38%,24.62%,$179900.00,1977,0%
2010220330038053,2010,38.05,3,220330038053,4074,2814,996,174,25,4,3,4016,58,2607,33.299999999999997,51970,192,998,103,226,85,398,91,81,14,390,976,116,255,34,367,159,45,0,73.84%,1699,1628,2667,1393,65.69%,34.31%,$267200.00,1999,4.18%
2010220330039041,2010,39.04,1,220330039041,1245,969,185,54,12,8,0,1228,17,952,42.5,58507,144,437,0,79,0,298,0,14,46,221,401,85,35,21,101,159,0,0,69.02%,712,712,1309,120,91.6%,8.4%,$153000.00,1987,0%
2010220330039042,2010,39.04,2,220330039042,3205,583,2380,40,141,10,0,3154,51,1713,26,19149,141,451,56,262,55,78,0,0,0,75,558,16,293,67,165,17,0,0,67.459999999999994%,1335,1157,219,2662,7.6%,92.4%,$137500.00,1981,13.33%
2010220330039043,2010,39.04,3,220330039043,1989,821,1077,41,25,8,0,1972,17,1318,32,35417,280,295,0,149,27,51,24,44,0,120,514,88,56,51,218,63,0,38,60.89%,1106,903,974,1089,47.21%,52.79%,$154900.00,1990,18.350000000000001%
2010220330039061,2010,39.06,1,220330039061,1628,1183,301,92,26,2,2,1606,22,1206,43.6,62222,172,378,28,109,0,155,86,0,0,118,532,62,226,39,153,33,0,19,71.67%,710,710,1470,192,88.45%,11.55%,$170600.00,1977,0%
2010220330039062,2010,39.06,2,220330039062,1518,1086,297,77,36,5,0,1501,17,1054,34.700000000000003,86765,139,317,0,90,0,139,41,47,0,111,475,58,77,75,218,11,36,0,74.010000000000005%,575,530,1090,413,72.52%,27.48%,$188800.00,1981,7.83%
2010220330039063,2010,39.06,3,220330039063,3095,2359,448,203,25,14,0,3049,46,2153,39.6,105795,71,880,64,256,44,400,87,12,17,316,921,107,224,45,364,181,0,0,79.95%,1247,1247,2436,832,74.540000000000006%,25.46%,$227200.00,1990,0%
2010220330039064,2010,39.06,4,220330039064,2574,2031,338,117,34,0,6,2526,48,1785,41,70726,330,762,79,278,19,273,37,58,18,279,797,35,188,71,380,84,11,28,71.099999999999994%,1332,1332,2192,689,76.08%,23.92%,$225800.00,1990,0%
2010220330039071,2010,39.07,1,220330039071,1153,750,346,35,11,1,0,1143,10,826,40.799999999999997,61455,9,278,27,88,0,127,36,0,0,34,253,0,50,0,188,15,0,0,92.51%,444,444,659,413,61.47%,38.53%,$237400.00,1981,0%
2010220330039072,2010,39.07,2,220330039072,862,747,58,50,6,0,1,862,0,676,57.2,55208,27,160,16,12,16,19,55,23,19,33,218,23,22,42,90,41,0,0,84.23%,296,296,435,120,78.38%,21.62%,$311400.00,1979,0%
2010220330039073,2010,39.07,3,220330039073,1685,946,620,51,28,1,0,1646,39,1134,32,41639,158,396,36,77,49,191,25,0,18,82,355,80,37,6,165,67,0,0,76.36%,1140,969,853,984,46.43%,53.57%,$302400.00,1990,15%
2010220330039074,2010,39.07,4,220330039074,2230,1316,774,72,23,6,0,2191,39,1445,30.1,47692,97,573,101,234,52,142,44,0,0,232,624,52,236,63,154,100,0,19,74%,1126,958,1036,1278,44.77%,55.23%,$194700.00,1976,14.92%
2010220330039081,2010,39.08,1,220330039081,1228,789,351,35,24,7,0,1206,22,845,30.6,45673,118,288,9,127,10,109,28,5,0,89,184,17,34,13,98,12,10,0,67.41%,581,529,357,631,36.130000000000003%,63.87%,$171400.00,2001,8.949999999999999%
2010220330039082,2010,39.08,2,220330039082,1709,1372,244,42,15,6,0,1679,30,1243,41.2,86969,155,427,21,81,38,197,44,18,28,191,518,21,213,81,153,35,8,7,66.84%,699,699,1750,215,89.06%,10.94%,$174700.00,1986,0%
2010220330039083,2010,39.08,3,220330039083,1122,930,143,13,12,4,0,1102,20,804,36.299999999999997,86780,73,337,45,101,39,89,63,0,0,82,335,52,92,7,108,64,6,6,80.510000000000005%,527,527,626,426,59.51%,40.49%,$176500.00,1994,0%
2010220330039091,2010,39.09,1,220330039091,1396,890,373,84,14,2,0,1363,33,999,35.6,51711,112,309,41,114,0,96,41,17,0,153,483,36,117,37,138,81,60,14,72.069999999999993%,798,758,890,533,62.54%,37.46%,$139600.00,1992,5.01%
2010220330039092,2010,39.09,2,220330039092,1624,650,827,70,28,14,1,1590,34,1052,27.6,28750,47,247,15,27,54,128,10,13,0,47,286,18,118,10,66,62,12,0,71.8%,948,742,81,1117,6.76%,93.24%,$98600.00,1986,21.73%
2010220330039093,2010,39.09,3,220330039093,1143,651,409,50,13,4,0,1127,16,845,42.6,42188,85,119,0,12,39,65,3,0,0,60,289,12,65,31,145,22,0,14,58.52%,455,420,529,405,56.64%,43.36%,$137300.00,1983,7.69%
2010220330039094,2010,39.09,4,220330039094,489,345,94,25,17,0,0,481,8,350,40.799999999999997,70357,81,63,0,29,0,20,14,0,0,133,123,0,43,29,41,10,0,0,34.74%,264,264,630,355,63.96%,36.04%,$148800.00,1972,0%
2010220330039101,2010,39.10,1,220330039101,2089,692,984,38,285,11,1,2011,78,1219,27.5,53970,140,215,0,48,0,144,16,7,0,157,238,6,45,101,72,14,0,0,49.36%,910,657,87,1466,5.6%,94.4%,$117300.00,1982,27.8%
2010220330039102,2010,39.10,2,220330039102,1081,449,513,32,61,4,0,1059,22,657,29.6,31250,73,178,0,68,0,94,16,0,0,69,271,68,17,130,32,24,0,0,52.82%,684,508,424,1073,28.32%,71.680000000000007%,$216100.00,1989,25.73%
2010220330040051,2010,40.05,1,220330040051,1467,858,463,60,46,13,1,1441,26,1057,37.700000000000003,34457,185,283,0,35,57,83,50,0,58,169,405,18,115,71,105,63,23,10,59.13%,943,778,878,702,55.57%,44.43%,$143000.00,1983,17.5%
2010220330040052,2010,40.05,2,220330040052,669,364,254,10,10,7,0,645,24,462,36.799999999999997,59840,42,181,0,56,0,66,39,0,20,68,189,0,53,0,89,15,0,32,70.22%,324,267,443,300,59.62%,40.380000000000003%,$155700.00,1970,17.59%
2010220330040053,2010,40.05,3,220330040053,1076,29,1027,0,5,5,0,1066,10,751,43.8,66827,94,143,94,22,0,0,27,0,0,141,353,0,32,57,103,161,0,0,54.53%,352,321,713,294,70.8%,29.2%,$122200.00,1973,8.81%
2010220330040054,2010,40.05,4,220330040054,2793,1382,1218,152,8,5,0,2765,28,1952,36.1,74185,119,793,94,132,45,266,86,120,50,148,715,55,186,30,200,188,16,40,84.06%,1257,1148,1835,815,69.25%,30.75%,$216200.00,1995,8.67%
2010220330040061,2010,40.06,1,220330040061,1340,1039,210,73,1,5,0,1328,12,980,47,88460,16,470,0,69,21,274,58,33,15,42,419,0,66,24,245,74,0,10,92.46%,931,663,974,333,74.52%,25.48%,$281300.00,2002,28.79%
2010220330040062,2010,40.06,2,220330040062,2582,2084,293,152,13,5,0,2547,35,1799,40.6,83371,66,813,18,131,32,355,171,43,63,52,939,54,99,39,404,203,33,107,90.21%,1518,1427,2099,994,67.86%,32.14%,$279900.00,1994,5.99%
2010220330040063,2010,40.06,3,220330040063,2255,1405,695,102,17,0,0,2219,36,1599,39.700000000000003,81250,167,652,38,125,0,278,109,42,60,163,646,55,66,56,325,144,0,0,74.569999999999993%,1022,997,1597,538,74.8%,25.2%,$187800.00,1985,2.45%
2010220330040064,2010,40.06,4,220330040064,2018,1811,103,63,25,3,0,2005,13,1445,48.4,102757,31,422,0,48,0,233,80,27,34,67,511,50,106,22,151,105,45,32,90.03%,608,541,1372,0,100%,0%,$288100.00,1981,11.02%
2010220330040091,2010,40.09,1,220330040091,1381,1218,76,61,6,0,5,1366,15,951,45.7,164545,47,465,25,98,0,251,33,58,0,10,411,24,150,0,152,74,0,11,91.57%,484,484,1433,15,98.96%,1.04%,$469600.00,1997,0%
2010220330040092,2010,40.09,2,220330040092,4859,3233,1033,343,151,21,5,4786,73,3086,32,70655,386,988,84,173,0,485,96,54,96,193,1174,79,176,106,675,91,30,17,76.38%,1937,1651,2255,1900,54.27%,45.73%,$398800.00,2004,14.77%
2010220330040093,2010,40.09,3,220330040093,2230,525,1538,47,60,1,0,2171,59,1240,27.8,40391,216,322,14,81,29,150,48,0,0,212,319,33,120,15,97,54,0,0,51.42%,975,811,1036,950,52.17%,47.83%,$129900.00,1983,16.82%
2010220330040101,2010,40.10,1,220330040101,2374,1994,253,81,17,1,0,2346,28,1662,41.5,93869,91,768,55,129,51,297,56,111,69,150,686,52,92,112,246,113,39,32,82.7%,1008,967,2305,169,93.17%,6.83%,$219700.00,1987,4.07%
2010220330040102,2010,40.10,2,220330040102,1541,1181,277,33,18,6,1,1516,25,1092,37.4,58608,84,352,45,119,29,89,58,12,0,124,412,28,48,67,197,72,0,0,73.069999999999993%,645,645,1465,295,83.24%,16.760000000000002%,$137500.00,1976,0%
2010220330040103,2010,40.10,3,220330040103,959,750,124,57,8,0,1,940,19,667,39.5,108558,26,268,0,25,11,114,52,18,48,45,273,0,33,7,152,31,30,20,88.5%,396,321,638,198,76.319999999999993%,23.68%,$309000.00,1990,18.940000000000001%
2010220330040111,2010,40.11,1,220330040111,1919,1209,499,46,134,4,0,1892,27,1015,25.7,50347,394,419,19,131,15,231,13,0,10,167,353,9,65,26,201,52,0,0,54.8%,926,869,761,1570,32.65%,67.349999999999994%,$144200.00,1983,6.16%
2010220330040112,2010,40.11,2,220330040112,1015,502,452,26,11,2,0,993,22,483,24.5,18654,31,117,0,13,12,79,0,13,0,67,108,0,31,31,22,0,12,12,70.38%,510,358,242,583,29.33%,70.67%,$142500.00,2003,29.8%
2010220330040113,2010,40.11,3,220330040113,1797,194,1429,1,134,12,0,1770,27,891,24.9,27500,214,268,0,169,0,99,0,0,0,116,152,13,51,0,57,31,0,0,32.07%,1119,744,98,2374,3.96%,96.04%,,1983,33.51%
2010220330040131,2010,40.13,1,220330040131,1126,804,200,71,12,1,0,1088,38,365,22.9,34375,98,55,0,19,20,0,16,0,0,27,107,13,0,0,54,0,34,6,57.9%,458,249,0,773,0%,100%,,1980,45.63%
2010220330040132,2010,40.13,2,220330040132,824,419,290,70,19,1,0,799,25,436,25.4,16852,47,244,0,70,15,53,106,0,0,0,79,0,0,0,52,10,0,17,65.02%,750,601,0,1171,0%,100%,,1975,19.87%
2010220330040133,2010,40.13,3,220330040133,1726,1041,474,155,27,7,2,1706,20,663,23.6,17578,73,375,0,115,70,157,0,0,33,86,239,37,93,8,70,0,0,31,73.819999999999993%,1057,943,157,1677,8.56%,91.44%,,1975,10.79%
2010220330040141,2010,40.14,1,220330040141,3094,2600,278,120,29,10,2,3039,55,197,21.9,11912,0,14,0,0,0,14,0,0,0,0,26,0,0,0,12,0,14,0,100%,701,480,28,1598,1.72%,98.28%,,1996,31.53%
2010220330040142,2010,40.14,2,220330040142,2230,1911,171,76,24,4,1,2187,43,493,21.8,20091,0,268,0,121,0,77,15,45,10,40,192,0,52,0,67,46,27,0,91.38%,1330,1213,711,2886,19.77%,80.23%,$206100.00,2003,8.800000000000001%
2010220330040143,2010,40.14,3,220330040143,3094,2600,278,120,29,10,2,3039,55,339,21,30000,97,317,0,123,0,154,16,24,0,0,103,0,8,0,75,12,8,0,88.29%,817,642,0,1681,0%,100%,,1999,21.42%
2010220330040144,2010,40.14,4,220330040144,2325,1988,156,148,4,5,0,2301,24,1422,38.200000000000003,126188,0,616,10,19,9,209,140,129,100,19,708,25,106,0,315,191,37,34,96.58%,749,749,1962,269,87.94%,12.06%,$351000.00,1993,0%
2010220330040145,2010,40.14,5,220330040145,1538,1258,139,120,4,2,0,1523,15,476,22.4,21912,0,269,0,80,0,56,38,0,95,0,200,16,9,0,60,29,11,75,100%,649,610,1079,673,61.59%,38.409999999999997%,$232300.00,2003,6.01%
2010220330040151,2010,40.15,1,220330040151,4133,1043,2809,103,71,8,2,4036,97,2167,25.9,58173,363,567,73,255,8,160,44,0,27,294,483,18,108,56,215,70,6,10,55.31%,1551,1203,2444,1229,66.540000000000006%,33.46%,$134000.00,2000,22.44%
2010220330040152,2010,40.15,2,220330040152,2812,678,1685,48,318,7,2,2738,74,1505,26,43431,287,269,18,51,45,99,38,0,18,330,364,39,72,19,139,54,24,17,42.76%,1244,870,821,1836,30.9%,69.099999999999994%,$130600.00,2001,30.06%
2010220330040153,2010,40.15,3,220330040153,1529,1153,223,108,10,4,1,1499,30,618,23.8,14400,16,322,0,73,0,187,62,0,0,0,346,0,51,88,160,10,0,37,97.63%,811,692,179,1107,13.92%,86.08%,$316700.00,1992,14.67%
2010220330040161,2010,40.16,1,220330040161,2356,2164,78,93,9,0,0,2344,12,1730,50.7,225087,31,799,34,131,11,237,118,201,67,69,730,9,179,21,309,135,77,0,93.81%,852,829,2247,27,98.81%,1.19%,$668900.00,1994,2.7%
2010220330040162,2010,40.16,2,220330040162,4419,3376,511,441,29,10,0,4367,52,2938,32.9,111111,43,1433,119,182,30,684,174,102,142,162,1414,96,245,53,618,304,33,65,91.76%,1781,1746,4811,150,96.98%,3.02%,$248400.00,2004,1.97%
2010220330042011,2010,42.01,1,220330042011,1009,248,732,0,0,4,0,984,25,645,35.799999999999997,53171,132,164,51,113,0,0,0,0,0,121,163,14,112,37,0,0,0,0,52.81%,367,248,791,57,93.28%,6.72%,$91800.00,1976,32.43%
2010220330042012,2010,42.01,2,220330042012,1268,136,1111,0,9,1,0,1257,11,867,41.6,43836,82,193,41,67,0,33,19,0,33,72,322,0,37,28,129,113,0,15,73.83%,488,411,768,121,86.39%,13.61%,$182000.00,1975,15.78%
2010220330042013,2010,42.01,3,220330042013,1258,8,1244,0,0,3,0,1255,3,725,31.1,26377,70,132,0,88,14,30,0,0,0,76,202,18,86,18,48,32,0,0,40.880000000000003%,411,411,1030,250,80.47%,19.53%,$101000.00,1975,0%
2010220330042014,2010,42.01,4,220330042014,768,227,525,0,1,1,0,754,14,483,34.6,47266,65,81,0,66,0,0,15,0,0,38,79,20,16,43,0,0,0,0,53.36%,318,249,241,175,57.93%,42.07%,$64800.00,1981,21.7%
2010220330042015,2010,42.01,5,220330042015,694,148,535,6,5,0,0,694,0,463,36.700000000000003,33728,70,158,0,118,0,40,0,0,0,190,132,16,101,0,15,0,0,0,45.15%,401,363,654,685,48.84%,51.16%,$111700.00,1975,9.48%
2010220330042016,2010,42.01,6,220330042016,1001,40,939,0,1,0,0,980,21,571,29.9,24198,59,63,0,16,0,47,0,0,0,117,211,11,18,0,118,64,0,0,47.62%,428,360,610,252,70.77%,29.23%,$100300.00,1977,15.89%
2010220330042031,2010,42.03,1,220330042031,974,219,728,1,1,18,0,967,7,630,38.200000000000003,28958,108,145,11,50,0,73,0,11,0,167,146,25,93,0,21,7,0,0,40.31%,435,414,927,455,67.08%,32.92%,$94800.00,1971,4.83%
2010220330042032,2010,42.03,2,220330042032,1208,483,703,2,1,0,0,1189,19,748,34.200000000000003,65682,133,183,45,57,20,22,13,0,26,158,177,6,28,15,56,72,0,0,49.47%,461,374,837,227,78.67%,21.33%,$102900.00,1964,18.87%
2010220330042033,2010,42.03,3,220330042033,1105,39,1042,0,9,1,0,1091,14,675,35.5,28387,124,118,7,14,0,85,12,0,0,129,146,28,47,8,59,4,0,0,40.9%,472,410,920,284,76.41%,23.59%,$87700.00,1974,13.14%
2010220330042041,2010,42.04,1,220330042041,1043,298,712,1,8,7,0,1026,17,568,27.8,51420,99,138,55,76,0,7,0,0,0,268,91,30,58,3,0,0,0,0,34.86%,410,359,702,394,64.05%,35.950000000000003%,$123300.00,1973,12.44%
2010220330042042,2010,42.04,2,220330042042,1481,257,1169,9,30,0,0,1465,16,864,29.6,35980,193,153,10,67,19,47,0,10,0,236,226,54,117,0,45,10,0,0,38.880000000000003%,682,682,1451,614,70.27%,29.73%,$96200.00,1979,0%
2010220330042043,2010,42.04,3,220330042043,1657,433,1194,3,3,3,0,1636,21,1070,38.200000000000003,26750,201,98,10,56,0,7,15,10,0,235,242,17,120,0,83,7,5,10,33.590000000000003%,610,551,708,643,52.41%,47.59%,$110600.00,1971,9.67%
2010220330042051,2010,42.05,1,220330042051,1070,270,789,0,1,4,0,1064,6,656,31.8,50459,106,125,0,67,28,0,0,15,15,134,118,11,71,20,11,5,0,0,34.51%,450,410,695,522,57.11%,42.89%,$134700.00,1968,8.89%
2010220330042052,2010,42.05,2,220330042052,1751,331,1404,2,1,10,0,1748,3,1129,36.9,54405,86,312,25,110,0,108,69,0,0,206,416,17,93,46,187,73,0,0,62.2%,634,592,1684,66,96.23%,3.77%,$155600.00,1977,6.62%
2010220330042053,2010,42.05,3,220330042053,784,90,679,1,1,1,0,772,12,437,29.6,51071,153,67,0,53,0,14,0,0,0,72,189,0,108,0,44,37,0,0,47.7%,282,238,583,535,52.15%,47.85%,$127500.00,1976,15.6%
2010220330042054,2010,42.05,4,220330042054,2224,355,1822,8,13,1,0,2199,25,1316,31.1,28732,66,269,38,174,19,38,0,0,0,386,407,75,205,0,86,41,0,0,52.13%,939,811,1137,964,54.12%,45.88%,$94200.00,1983,13.63%
2010220330043011,2010,43.01,1,220330043011,1784,1355,392,10,3,8,1,1769,15,1213,38.4,70996,251,225,12,37,59,87,0,30,0,288,272,50,79,34,51,58,0,0,46.16%,770,641,1432,110,92.87%,7.13%,$137200.00,1987,16.75%
2010220330043012,2010,43.01,2,220330043012,1817,1759,39,4,1,6,0,1809,8,1347,46.1,59688,310,225,37,46,19,62,44,0,17,444,281,76,72,10,101,22,0,0,37.24%,812,798,1874,241,88.61%,11.39%,$195000.00,1983,1.72%
2010220330043013,2010,43.01,3,220330043013,2961,2391,509,20,10,13,0,2943,18,1955,37.9,58529,549,267,70,64,50,83,0,0,0,417,519,103,158,69,154,35,0,0,42.96%,1139,1060,2001,490,80.33%,19.670000000000002%,$171400.00,1984,6.94%
2010220330043021,2010,43.02,1,220330043021,1801,1743,29,3,5,13,3,1796,5,1258,42.5,70804,274,265,12,173,0,80,0,0,0,217,395,53,180,38,63,17,13,31,51.15%,709,709,1633,82,95.22%,4.78%,$156500.00,1983,0%
2010220330043022,2010,43.02,2,220330043022,1657,1573,21,6,10,10,0,1620,37,1127,41.7,78833,305,367,15,189,0,130,17,0,16,207,338,80,104,40,84,14,0,16,57.5%,699,664,1574,274,85.17%,14.83%,$175000.00,1981,5.01%
2010220330043023,2010,43.02,3,220330043023,2099,1977,81,11,7,4,0,2080,19,1511,43.5,54258,238,306,53,176,29,25,11,12,0,264,393,75,62,89,146,10,11,0,53.4%,755,657,1589,72,95.67%,4.33%,$171200.00,1980,12.98%
2010220330044011,2010,44.01,1,220330044011,1457,1359,54,7,8,0,0,1428,29,1029,46.6,73225,193,273,42,145,9,64,13,0,0,253,330,90,170,0,55,15,0,0,53.4%,537,537,1195,347,77.5%,22.5%,$208400.00,1982,0%
2010220330044012,2010,44.01,2,220330044012,1350,1154,149,13,14,3,0,1333,17,906,40.299999999999997,67159,175,150,0,64,0,68,0,0,18,222,279,37,69,47,72,43,11,0,42.89%,574,527,1241,366,77.22%,22.78%,$140500.00,1978,8.19%
2010220330044013,2010,44.01,3,220330044013,1950,1521,397,16,2,5,0,1941,9,1397,46.3,86845,185,490,64,113,34,189,52,26,12,251,511,54,111,51,204,77,14,0,66.17%,757,757,2060,44,97.91%,2.09%,$245700.00,1981,0%
2010220330044021,2010,44.02,1,220330044021,1499,1395,65,8,15,4,0,1487,12,911,30.8,101681,70,214,10,97,9,69,15,14,0,66,368,8,164,106,85,5,0,0,76.239999999999995%,389,389,1240,56,95.68%,4.32%,$164500.00,1986,0%
2010220330044022,2010,44.02,2,220330044022,1863,1627,160,26,11,19,1,1844,19,1257,38.4,52877,168,475,34,218,52,154,0,6,11,416,479,85,82,115,101,69,27,0,58.18%,974,974,1974,374,84.07%,15.93%,$171300.00,1982,0%
2010220330044023,2010,44.02,3,220330044023,2313,1832,403,13,15,4,0,2267,46,1417,30.6,55300,231,314,69,91,41,71,29,0,13,306,297,17,94,51,106,16,13,0,49.07%,870,796,1248,945,56.91%,43.09%,$168600.00,1986,8.51%
2010220330044031,2010,44.03,1,220330044031,1682,1560,112,1,0,5,0,1678,4,1136,42.1,81250,215,302,8,130,0,102,40,22,0,260,320,11,116,72,90,31,0,0,56.14%,613,554,1333,0,100%,0%,$225500.00,1987,9.619999999999999%
2010220330044032,2010,44.03,2,220330044032,1027,922,78,7,6,6,0,1019,8,671,40.799999999999997,67891,120,165,35,72,0,51,7,0,0,95,321,96,143,25,49,8,0,0,65.28%,383,383,1017,135,88.28%,11.72%,$247100.00,1982,0%
2010220330044033,2010,44.03,3,220330044033,1187,1124,44,5,1,5,0,1179,8,870,45,91198,155,350,28,186,12,97,27,0,0,169,416,27,121,26,123,102,17,0,66.61%,587,587,1740,7,99.6%,0.4%,$147800.00,1978,0%
2010220330044034,2010,44.03,4,220330044034,755,684,54,8,2,0,0,748,7,537,40.299999999999997,55323,63,148,53,37,0,36,12,10,0,116,89,38,9,28,10,4,0,0,49.4%,250,238,633,55,92.01%,7.99%,$148700.00,1974,4.8%
2010220330044035,2010,44.03,5,220330044035,838,205,594,3,17,3,0,822,16,463,28.1,45488,27,109,0,86,0,23,0,0,0,49,127,25,16,43,43,0,0,0,64.31%,283,208,511,115,81.63%,18.37%,$117100.00,1973,26.5%
2010220330045031,2010,45.03,1,220330045031,1640,621,869,49,50,6,0,1595,45,1075,34.6,51063,260,175,84,13,30,48,0,0,0,89,494,84,99,59,172,80,0,0,56.81%,657,579,1243,577,68.3%,31.7%,$131600.00,1976,11.87%
2010220330045032,2010,45.03,2,220330045032,1268,811,351,11,75,1,0,1249,19,865,36.4,45819,192,162,0,34,0,98,9,0,21,202,192,0,129,0,18,45,0,0,46.82%,407,380,996,25,97.55%,2.45%,$132800.00,1966,6.63%
2010220330045033,2010,45.03,3,220330045033,2148,1000,797,74,213,9,0,2093,55,1361,32.799999999999997,26905,251,405,19,248,19,77,42,0,0,189,253,9,93,30,93,28,0,0,47.72%,784,784,1050,1061,49.74%,50.26%,$128100.00,1974,0%
2010220330045034,2010,45.03,4,220330045034,1469,327,872,161,79,5,0,1444,25,835,28.9,76250,120,392,9,206,5,127,24,0,21,115,465,0,196,0,213,37,19,0,74.11%,584,495,1100,818,57.35%,42.65%,$177400.00,1979,15.24%
2010220330045041,2010,45.04,1,220330045041,1977,1315,371,126,100,6,0,1918,59,1357,39.299999999999997,46034,155,340,14,42,0,249,8,27,0,229,421,13,92,127,163,26,0,0,59.17%,858,858,1736,329,84.07%,15.93%,$135000.00,1995,0%
2010220330045042,2010,45.04,2,220330045042,1915,1164,591,84,49,5,0,1893,22,1323,37.6,71213,112,350,47,168,14,84,0,16,21,117,430,33,78,38,179,102,0,0,69.72%,843,735,1326,242,84.57%,15.43%,$165200.00,1985,12.81%
2010220330045043,2010,45.04,3,220330045043,1985,1020,713,142,69,3,0,1947,38,1299,31.7,53690,161,402,9,61,82,171,79,0,0,186,351,20,69,94,121,47,0,0,59.87%,900,734,1309,309,80.900000000000006%,19.100000000000001%,$153700.00,1986,18.440000000000001%
2010220330045051,2010,45.05,1,220330045051,2832,1738,733,204,82,18,0,2775,57,1695,31.9,98720,57,697,36,132,57,316,131,25,0,147,702,14,93,47,281,195,38,34,78.45%,1027,963,2273,853,72.709999999999994%,27.29%,$301000.00,2002,6.23%
2010220330045052,2010,45.05,2,220330045052,2909,770,1922,69,74,11,0,2846,63,1450,24.9,27103,49,375,16,165,55,139,0,0,0,324,426,35,193,26,128,44,0,0,64.12%,1069,1069,882,1789,33.020000000000003%,66.98%,$133400.00,1996,0%
2010220330045053,2010,45.05,3,220330045053,2179,1406,629,74,35,5,1,2150,29,1436,35.4,76154,110,725,19,225,37,368,57,0,19,254,563,32,220,34,179,81,17,0,76.8%,1126,1046,2021,509,79.88%,20.12%,$176300.00,1984,7.1%
2010220330045071,2010,45.07,1,220330045071,763,654,62,33,5,0,0,754,9,560,43.8,80333,61,233,55,59,0,108,11,0,0,75,260,17,58,30,126,29,0,0,74.31%,380,380,752,77,90.71%,9.289999999999999%,$240500.00,1993,0%
2010220330045072,2010,45.07,2,220330045072,2801,2160,494,67,35,13,1,2770,31,1860,34.200000000000003,73155,116,709,22,192,74,306,107,8,0,191,739,91,142,56,329,102,19,0,76.06%,1125,1125,1837,1171,61.07%,38.93%,$188600.00,1985,0%
2010220330045073,2010,45.07,3,220330045073,1282,1112,112,35,3,1,0,1263,19,858,40.200000000000003,106835,35,394,29,100,4,188,54,8,11,88,381,23,73,22,172,80,11,0,85.7%,500,475,1408,38,97.37%,2.63%,$196700.00,1978,5%
